token_id,T0,T1,T2,T3,T4,T0%,T1%,T2%,T3%,T4%
1181,0,0,0,8,0,0.0,0.0,0.0,0.032107882485150105,0.0
1319,0,10,0,0,0,0.0,0.06697026520225019,0.0,0.0,0.0
1469,0,0,6,0,0,0.0,0.0,0.041794371691278906,0.0,0.0
1554,0,67,0,0,0,0.0,0.4487007768550763,0.0,0.0,0.0
1581,0,0,14,0,0,0.0,0.0,0.09752020061298412,0.0,0.0
1779,0,0,0,0,39,0.0,0.0,0.0,0.0,0.16763378465506126
1785,0,0,0,28,0,0.0,0.0,0.0,0.11237758869802536,0.0
2435,0,0,0,12,0,0.0,0.0,0.0,0.04816182372772516,0.0
2647,0,0,0,7,0,0.0,0.0,0.0,0.02809439717450634,0.0
2658,6,0,0,0,0,0.02549177890130433,0.0,0.0,0.0,0.0
2664,0,0,8,0,0,0.0,0.0,0.05572582892170522,0.0,0.0
3135,0,6,0,0,0,0.0,0.04018215912135012,0.0,0.0,0.0
3150,0,0,0,12,0,0.0,0.0,0.0,0.04816182372772516,0.0
3371,0,0,0,0,127,0.0,0.0,0.0,0.0,0.5458843756716097
3374,70,0,0,0,41,0.2974040871818838,0.0,0.0,0.0,0.17623038899634644
3500,8,0,0,0,0,0.03398903853507244,0.0,0.0,0.0,0.0
3507,0,0,8,0,0,0.0,0.0,0.05572582892170522,0.0,0.0
3843,0,0,0,0,8,0.0,0.0,0.0,0.0,0.03438641736514077
3854,54,0,0,0,0,0.229426010111739,0.0,0.0,0.0,0.0
3927,0,20,0,0,0,0.0,0.13394053040450038,0.0,0.0,0.0
4119,0,7,0,0,0,0.0,0.04687918564157514,0.0,0.0,0.0
4374,24,0,0,0,0,0.10196711560521732,0.0,0.0,0.0,0.0
4507,0,6,0,0,0,0.0,0.04018215912135012,0.0,0.0,0.0
4818,0,13,0,0,0,0.0,0.08706134476292526,0.0,0.0,0.0
5016,0,0,16,0,0,0.0,0.0,0.11145165784341043,0.0,0.0
5125,6,0,0,0,0,0.02549177890130433,0.0,0.0,0.0,0.0
5277,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
5395,0,0,10,0,0,0.0,0.0,0.06965728615213151,0.0,0.0
5481,0,22,0,0,0,0.0,0.14733458344495043,0.0,0.0,0.0
5489,0,24,0,0,0,0.0,0.16072863648540048,0.0,0.0,0.0
5651,0,0,0,9,0,0.0,0.0,0.0,0.03612136779579387,0.0
6024,0,6,0,0,0,0.0,0.04018215912135012,0.0,0.0,0.0
6120,0,0,12,0,0,0.0,0.0,0.08358874338255781,0.0,0.0
6384,37,0,0,0,0,0.15719930322471,0.0,0.0,0.0,0.0
6642,10,0,0,0,0,0.04248629816884055,0.0,0.0,0.0,0.0
6699,0,0,15,0,0,0.0,0.0,0.10448592922819727,0.0,0.0
6737,0,0,0,8,0,0.0,0.0,0.0,0.032107882485150105,0.0
6853,0,0,0,12,0,0.0,0.0,0.0,0.04816182372772516,0.0
7156,0,0,8,0,0,0.0,0.0,0.05572582892170522,0.0,0.0
7582,0,0,0,50,0,0.0,0.0,0.0,0.20067426553218815,0.0
8140,0,0,10,0,0,0.0,0.0,0.06965728615213151,0.0,0.0
8158,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
8509,0,0,43,0,0,0.0,0.0,0.2995263304541655,0.0,0.0
8809,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
8810,14,0,0,0,0,0.05948081743637677,0.0,0.0,0.0,0.0
9103,0,165,0,0,120,0.0,1.1050093758371282,0.0,0.0,0.5157962604771116
9108,0,28,0,0,0,0.0,0.18751674256630055,0.0,0.0,0.0
9111,0,0,13,0,0,0.0,0.0,0.09055447199777097,0.0,0.0
9113,0,0,0,16,84,0.0,0.0,0.0,0.06421576497030021,0.36105738233397805
9173,0,0,9,0,0,0.0,0.0,0.06269155753691837,0.0,0.0
9435,0,0,14,0,0,0.0,0.0,0.09752020061298412,0.0,0.0
9588,0,0,0,16,0,0.0,0.0,0.0,0.06421576497030021,0.0
10058,0,0,6,0,0,0.0,0.0,0.041794371691278906,0.0,0.0
10242,23,0,0,0,0,0.09771848578833325,0.0,0.0,0.0,0.0
10286,0,7,0,0,0,0.0,0.04687918564157514,0.0,0.0,0.0
10355,0,0,15,0,0,0.0,0.0,0.10448592922819727,0.0,0.0
10680,6,0,0,0,0,0.02549177890130433,0.0,0.0,0.0,0.0
10931,0,25,0,0,0,0.0,0.1674256630056255,0.0,0.0,0.0
11116,0,0,6,0,0,0.0,0.0,0.041794371691278906,0.0,0.0
11140,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
11754,20,0,0,0,0,0.0849725963376811,0.0,0.0,0.0,0.0
11877,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
12087,9,0,0,0,0,0.038237668351956494,0.0,0.0,0.0,0.0
12126,0,0,0,0,24,0.0,0.0,0.0,0.0,0.10315925209542232
12162,0,0,0,15,0,0.0,0.0,0.0,0.060202279659656445,0.0
12242,0,6,0,0,0,0.0,0.04018215912135012,0.0,0.0,0.0
12393,0,0,12,0,0,0.0,0.0,0.08358874338255781,0.0,0.0
12487,0,0,0,8,0,0.0,0.0,0.0,0.032107882485150105,0.0
12545,7,0,0,0,0,0.029740408718188387,0.0,0.0,0.0,0.0
12690,0,0,0,0,7,0.0,0.0,0.0,0.0,0.030088115194498173
12711,0,6,0,0,0,0.0,0.04018215912135012,0.0,0.0,0.0
13182,0,0,9,0,0,0.0,0.0,0.06269155753691837,0.0,0.0
13252,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
13510,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
13592,0,0,0,0,14,0.0,0.0,0.0,0.0,0.060176230388996346
13739,0,0,0,0,16,0.0,0.0,0.0,0.0,0.06877283473028153
13814,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
13980,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
14491,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
14964,0,0,0,14,0,0.0,0.0,0.0,0.05618879434901268,0.0
15263,15,0,0,0,0,0.06372944725326082,0.0,0.0,0.0,0.0
15397,0,0,8,0,0,0.0,0.0,0.05572582892170522,0.0,0.0
15512,0,0,0,0,6,0.0,0.0,0.0,0.0,0.02578981302385558
15656,0,0,0,6,0,0.0,0.0,0.0,0.02408091186386258,0.0
15812,0,7,0,0,0,0.0,0.04687918564157514,0.0,0.0,0.0
