token_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
1506,-0.00010430355866549251,9.83419519870582e-05,0.0002586360348264677,-0.00022582619613481514,0.00015027779486803672,0.00028711202145326187,0.00019357662562133338,-3.2926611931542726e-05,1.975689406732116e-05,0.00011378387395197254
2619,-6.351264502953675e-05,6.230380545682273e-05,0.0001393263583736662,-4.1853313048373364e-05,5.9403628507564976e-05,0.00013579777276906402,9.97551709705502e-05,2.7827143217924732e-05,3.583928376203749e-06,0.00019453765093806197
2052,-0.0001196458415922319,8.282942728430385e-05,0.00037814230525329284,0.0003391891517338097,8.77530691332229e-05,0.0003733810440157276,0.0003313195461385754,0.00018950538882495788,0.00015642900764519657,0.0004897974133585697
1486,-0.00027174983353753815,0.00035419889275575383,0.000429990697397656,-0.0005167616412567674,-0.00018609378013062505,0.0005918387995355878,0.0004827537268103921,0.0006306188003353235,0.00023698670718360487,0.0017001584539195827
419,-8.411241922898055e-05,0.00010246857917802914,0.00014103045020834185,-0.00019593848873985728,-1.7765137688086075e-05,0.0001482794116400843,0.00011488777870566347,0.00011633617790215295,7.137253727002024e-06,0.00022199248927277926
2750,-0.000102041747057884,0.00013898076756676818,0.00011030304780880411,-0.0001852296695575885,-9.35490921349369e-05,0.00021434040925760733,0.00014258283916940284,0.00018657257432754567,0.00015721977512423574,0.0002749813076775298
689,-9.616109520747338e-05,0.00010600402322876721,0.0002725810733281103,0.00036174789927044537,0.00012897584362819847,0.000256143925915997,0.0002464026979440703,0.0001491292878557579,0.00010806622438448796,0.00037556253224255154
788,0.002913105141463875,-0.006757437446431368,-0.006972757198996187,-0.0011020094647031398,0.0019519140295917448,0.002356713017505452,0.004337640891999811,0.0020605954184951727,0.0013956285160324072,0.002721510593172466
385,0.0024339989061876823,0.004742417693860183,-0.041377641705284386,0.0012925560602947894,-0.029292662465462298,-0.012054537582900204,-0.01448297765611347,0.004018887590662333,-0.0013995433509860489,-0.004843769265358788
506,-9.518078537523104e-05,0.00011944957558041514,0.0003152898302968692,-0.0002613889292146632,0.00016290865434078795,0.00036387780467719063,-4.192202137723658e-05,1.7030189732324813e-05,0.00028422575589642785,-0.0003562038818464286
490,-9.018511110258563e-05,0.00010828590189432276,0.00019532843850020567,-0.00019481320496939758,8.840974358882724e-05,0.00027424321200769674,0.00018559247046624414,0.00013198792990314978,8.78470087316563e-05,3.414006397045588e-05
2197,-0.0001224739834169011,0.0001498304613980917,0.0003833882830052377,-0.00042625126589010436,-8.05016777950451e-05,0.0003855565671509765,0.0006444258911074722,0.0018814873759630888,-0.02832973000911143,-0.006810122422054782
576,-7.48943127588656e-05,9.811556416673077e-05,0.00012717676847243575,-0.00013836387984773215,5.501918365720316e-05,0.00020035483072337304,0.00011666164588429071,0.00015194369786698748,8.783020496694327e-05,0.0002599076260871025
567,-0.0012650634628762626,0.0007770386900414267,0.003181765721779479,-0.001552538037156563,0.0019015874352807686,0.004333499670589308,0.0030244918051437037,-0.0029975035759382588,0.0033620395309015283,0.00024657074961614844
56,-0.00012915856642724057,0.00017126470692299526,0.0002155930027096276,-0.00018431201418718559,-2.004198139632811e-05,0.0003340351427925284,0.0003518222101164125,0.00021080186757311615,0.00027607589641298613,0.0003175478863978176
1244,-0.00013772021343571734,0.00017216831659321025,0.0002786382189831004,0.00013881311027927738,0.00010878218248377401,0.0003150719771638787,0.00014359732655157606,0.00016884204836655338,0.00013606427644596852,0.00023589860584494193
1785,-0.0024767203687037324,-0.0026366378248954105,-0.0023035009808606973,-0.0016527583177810832,0.00326740534592953,0.005909626928403656,0.004977852930681948,-0.01904211490429396,0.003115273615247882,-0.0013001278007637451
1857,-0.000166064720161847,0.0002165027462204666,0.0004643095085770518,-0.0006090830891809645,0.0005165562362463579,0.0008554574299710436,0.0004754423102877991,-0.024106293514412066,-0.001094620560218862,-0.0013065746354280483
1707,-9.518078537523099e-05,0.00011944957558041525,0.00031528983029686925,-0.0002613889292146635,0.0001629086543407963,0.00036387780467717637,-4.1922021377284216e-05,1.7030189732313446e-05,0.0002842257558975034,-0.0003562038818477678
719,-0.0006830275828793789,0.000930136139740286,0.0013669356878017495,-0.0020210778157130783,0.0006212434860488975,0.002425169272800258,0.0021551728295936294,-0.014426361141881177,0.0010174650630070513,0.0006252281840181881
117,-5.861462546949323e-05,6.884849208485462e-05,0.00014830529464936385,-0.00014672190364189657,4.661740637318068e-05,0.0001685212933760739,0.00017144897645546717,0.0001584028663916745,8.285312824525201e-06,0.00033279339771094714
1859,-0.00047360036426661965,0.0005330321020636485,0.000957234761771198,-0.0011268136445420364,-7.595471909527625e-06,0.0012531247177647357,0.0010522074878316712,0.0011897758292524108,0.00037322055317209196,0.002435215454890521
360,-0.00014572719149398723,0.0001616548370500049,0.00017401930996518926,-0.00028348335568325445,0.00016156369854278813,0.00039201681210756487,0.0003039061014538223,0.0001832533866417452,0.0003012153470868114,-7.168605295935614e-05
2369,-0.0006669236056586663,0.0007145369508816622,0.0018428318562650418,0.022065544672873836,-0.0013904494162590758,-0.00014766658387440671,-0.0004403572875382516,0.0008170955873556302,0.0005523105246851426,0.0009071971946075536
199,-6.974120138452906e-05,0.00010811053608984525,-4.162125467296505e-05,-0.00014183946170065904,-0.00010936528457440409,0.00012071895495887943,0.00014325681591751362,0.00018068855571109382,8.558540025974958e-05,0.0004026497969831754
2848,-0.0020048579587181063,0.0019546362843740773,2.7723284244124374e-05,-0.004975729987694101,0.00606781328855615,0.008574893735357832,0.008870508101632233,0.010105948174632302,0.0013625243096427153,0.03699030666173161
3237,0.004184398848436302,0.0014338384350264604,0.0012014731616947856,-0.0020573310186461874,-0.0009811036625572427,0.001460163280672865,0.004757846647110757,0.002421834335049178,0.0013420808778549678,0.00272427694859679
261,-4.6283243395612297e-05,0.00011469481892527561,-0.00015060044464970402,-0.00011473819975083736,-0.00021170304574692387,5.507304457918992e-05,-3.078238982599004e-05,0.00020668508674583173,0.0001333732595476114,0.00027132834244376626
543,-9.518078537523099e-05,0.00011944957558041514,0.00031528983029686914,-0.0002613889292146636,0.0001629086543407964,0.00036387780467717653,-4.1922021377284304e-05,1.7030189732313453e-05,0.0002842257558974793,-0.0003562038818477994
1313,-0.0018590262051881169,-0.002539127204591821,0.002544950999317168,-0.0027500165529448796,0.0033158689496706048,-0.0001236911845465158,0.003157029684434421,0.004508753018680599,0.004485129593937249,1.747915636811677e-05
259,-3.777607118994184e-05,0.00024048964717877068,0.0004280040118636544,-0.00038533998760987095,0.0001362818412789549,0.0003853221819039119,0.00083751101195835,0.00042159825301570276,0.00029573544139642775,0.0008764622191179851
215,-0.001476368866148595,0.0012303181712515277,0.005387020977279454,-0.004781416800859744,0.03362683332284898,-0.061089918616605635,-0.0015615134223393003,-0.01671173748973925,-0.01850672923976576,-0.006484842612244162
3294,-6.346525081192885e-05,9.641406859623162e-05,0.00021942428611033125,-0.0001584709999365137,9.891402940251465e-05,0.0002665237053301946,5.8063864280081906e-05,0.00020732530187447131,0.0004042748929602646,-0.0006484335062645653
648,-8.722188502396008e-05,0.0001097604276911187,0.00017728637735437577,-0.00020231311641875907,-1.0803614843377039e-05,0.00018351209101452964,-0.00012653841147658467,0.00013370659111863417,-5.697281900583973e-05,0.00027346890379564387
583,-0.00010756011381652178,0.00011395372842920196,0.00020019687834973838,-0.0002507177829199131,9.320456164220694e-05,-6.779478157897367e-05,0.00020388890382885252,6.901322245415743e-05,0.00014467133790586672,0.00022815272224767263
2284,0.037989582571690245,0.017592028656103598,-0.10227227949545545,-0.00845521704707659,-0.037722454382606976,-0.009459618558960235,0.0031886817366613405,0.02824506479840456,0.011703813753242323,0.03130192412386986
1377,0.02895937398957641,-0.01654658502134513,0.0018805215261717882,-0.0022945720589120588,0.000986036537909555,0.003180819423985937,0.021447786256575885,-0.0011817625680285377,0.00474809201269463,-0.0010854707424253365
477,-0.00012757162438498728,-0.00021984377998134812,0.00042583026520129027,-0.0003254573867935693,0.00020887459924329085,0.0006323432612787964,0.0003910413312170383,0.0005946750051859963,0.0006620220444964998,-0.0009536280724375395
626,-0.00015298103419089662,0.00020985435063815462,2.5053028484974537e-05,-0.0003320383930303834,0.0002269825631265881,0.00030471532257768163,0.00019926871620383078,0.000256063972224483,0.0003080808135226873,-8.976522027808304e-05
4341,-0.00014487879866993108,0.00020686740755687056,-9.782282436417883e-06,-0.0003163943563599108,-5.9778772805862106e-05,0.00028901777127880485,0.00019556137353768493,0.0002910713280445103,0.00017351477791973914,0.0003753488113440543
556,-0.0002592912901461953,0.00034393644771955564,0.0007667786708448412,-0.0008717050256318259,0.0006445456758611491,0.0013290685856962227,0.0007703667862770133,-0.021756553778237257,-0.0005676790895434851,-0.0006749605896036096
606,-8.082066599546139e-05,7.532290889926842e-05,1.4743523915542115e-05,-0.0001395354059637549,3.8760706439671146e-05,0.00016279391726697095,0.00015951210827903559,7.280459342178297e-05,2.83420033821615e-05,0.00020297028379556782
2931,-0.0006551050548318948,0.0007732896208604966,0.0010453500760191465,-0.0014819734661341898,0.0002822681891999624,0.0016062687121539865,0.001648347077572959,0.000557904429486799,0.0011832030893788505,0.0019207999175271028
1924,-5.491689860194348e-05,8.580032491605612e-05,3.923886681558342e-05,-0.0001432095209514188,-0.00010460793728627025,0.0001757521612360808,0.0002850011207963119,0.00014959370218207708,0.0001624557633554743,0.00036108211793283346
237,-0.000594547582036312,0.0008972937553536085,0.0012890637962635274,0.0003953722946070632,0.0009019097295993857,0.002048729190421471,-0.0018774437011052953,0.0018265792203532392,0.0014134165982085016,0.0006068345210175468
2706,-0.0033772416855619874,0.005167914049954496,0.0015594619836306692,-0.002662936000322926,-0.005754500394688164,0.007911158817398263,0.006464702655694179,0.015560322581517384,0.028759328879050323,-0.07662002758973234
833,-0.00012927222324333014,0.00013696307512789255,0.0004616784469277034,-0.0004101997520229806,0.0003067752831254869,0.0006895203524540279,0.0006924527329544011,-0.0001337646370540655,0.00046687266690349484,0.006931416078264254
647,-0.00016528182181722317,-1.434024716720535e-06,0.00023385227312895304,-0.00033069937593557894,0.00028009215314400536,0.00039510957511982924,0.0003606396230839836,0.00015646572067428793,0.0001518379228114931,0.0004987087777969308
1125,-0.00010027072738687542,-9.154179665104267e-05,7.311873884492994e-05,-0.00020897688417638718,0.0001891299544788146,0.00028541629662051535,0.00026197882160367426,0.00010236692047214851,0.00014975675041400098,0.0002318596275796606
2030,-0.00014045460639956577,0.00018427745859209713,0.0003815713978691429,-0.0003297277326177793,0.00016725623017621529,0.00044154452846859694,0.0002382829936281016,0.00032382075467307723,0.0003569285814086751,-0.00023579337533357955
214,-0.0002303303100021585,7.637061155542842e-05,0.0004657828699688255,-0.0006762086965385644,0.0006447221086819662,0.0009383357773647701,0.0007095418033741891,0.0007893613381029379,0.00031609953790442995,0.002536558284296309
1501,-0.0006828802402314805,0.0008199117431168286,0.0014168847534165748,-0.0009420384058112314,0.0011891455678079363,0.0012713253797051066,0.0010696764737522402,0.002333114395424212,0.006813405557114017,-0.021625538163445906
476,-9.018511110258563e-05,0.00010828590189432264,0.00019532843850020588,-0.00019481320496939745,8.840974358882742e-05,0.0002742432120076973,0.00018559247046624714,0.00013198792990314753,8.784700873136036e-05,3.414006397073681e-05
2129,-4.5911235099303755e-05,0.00018348103079355037,-0.0006801443781259964,0.00041580455862715997,-0.0001381762092283534,0.0001518998732490372,-4.4569875160459536e-05,0.0004391675069037174,0.00029289670425161217,0.0004910967391847017
805,-8.001122928815975e-05,2.7120577993703996e-05,0.00028982359966209833,0.0005397183125255821,5.505636727745908e-05,0.00026409103721697884,0.00021242943227422895,6.116470200377382e-05,0.00017295880402187563,0.00023470300819215117
382,-0.0012164154870939882,-0.0345375489361604,2.6457874451143177e-05,-0.0014710909699452365,0.0006376750796276708,0.0017699683845934166,0.0007041687812427319,0.0011231753765311187,0.000510051377300796,0.002378705514338222
775,-8.804816148386442e-05,0.00012013666846254929,0.0002818725030457986,5.1228543164582544e-05,0.00018313308412033454,0.00034327544207160603,0.0002261312033271107,0.00031346391459703563,0.0012611960172727807,-0.003954725362470711
1006,-5.861462546949328e-05,6.88484920848546e-05,0.0001483052946493639,-0.00014672190364189633,4.6617406373180695e-05,0.00016852129337607388,0.000171448976455467,0.00015840286639167434,8.2853128245232e-06,0.0003327933977109489
1572,-0.0002282955760834533,6.351513652888122e-05,0.0006066199238291087,8.308916990846721e-05,0.0002374379736573465,0.00044475358483193395,0.0004993659453551238,0.0002786196405275352,0.00042227732342212836,1.3532346161049967e-06
505,-0.00028371946799029846,0.0003687280736131187,0.0002602293987074185,-0.00041174897988053275,0.00014685554002360945,0.0005769972251055271,0.0004563445621183696,0.0007005602210103726,0.000518706673185491,0.0007057878432191707
663,-0.0003571016819201397,0.0003803231855259584,0.0001698296157420934,-0.0004550458394065472,-0.00012293475006789454,0.0006463715928839203,0.0005828589716828308,0.0008768171753271685,0.0010234086584750416,-0.0018861543327464956
1185,-8.80481614838645e-05,0.0001201366684625492,0.00028187250304579866,5.122854316458253e-05,0.00018313308412033414,0.00034327544207160603,0.0002261312033271103,0.00031346391459703585,0.001261196017272781,-0.003954725362470713
1074,-0.00010123948889239748,9.150859686443302e-05,0.00025412302323570934,-0.0002160715050541282,2.7947061802749834e-06,0.00024362683637018057,0.00021612135636272178,-0.000580149122136277,6.195978150434607e-05,0.00023840917886897562
518,0.0051576356946971885,0.0010510352079035612,-0.0001392224402099025,-0.0017217023501650557,0.0032652034193773245,-0.005943866845615904,0.0041375919151263995,0.001874579696086578,0.0010036195158874908,0.0036269508588835653
755,-7.368720553238355e-05,8.339419265505736e-05,1.952698916498513e-05,-0.00015116823567140728,7.625440923126074e-05,0.0001648591585468107,0.0001609732018374836,0.00011963483955978258,3.84987986628735e-05,0.0002716936278725701
244,-0.00013823708284264505,0.00016840581609092213,0.00022428357882620082,-0.00020460297583653445,3.814431423646049e-05,0.0002451952666598193,0.0002170167270656184,0.0001938828889157905,0.00011027099364928715,0.0004259464775682273
678,-3.6846015428669456e-05,0.0001777196851682678,-0.00040970827120679357,-0.0001254393365627377,-0.00022536534114078307,0.00015303168848418867,6.233833321384675e-05,0.0005470728621325221,0.00024779678114830137,0.0008324417577782884
619,-9.260746830637433e-05,0.00011560112723068557,7.42810785832329e-05,-0.0001307019686568064,3.966170047189239e-05,0.00019817796758116437,0.00011891441971493965,0.000201538942684609,5.116675968139453e-05,0.0003407408154265274
213,-5.861462546949328e-05,6.88484920848546e-05,0.00014830529464936388,-0.00014672190364189628,4.661740637318083e-05,0.00016852129337607377,0.0001714489764554672,0.00015840286639167428,8.285312824523299e-06,0.0003327933977109489
894,-0.0004517997096489194,0.0005602314203761661,0.0009209370684197271,-0.0011920542968453043,0.0011698851675189894,-0.00046352430644017943,0.0009432011924544086,0.0009460342512319763,0.0002667050138323959,0.0017036580262844222
1018,-0.00010123948889239748,9.150859686443295e-05,0.0002541230232357095,-0.00021607150505412824,2.7947061802751088e-06,0.00024362683637018054,0.0002161213563627216,-0.0005801491221362773,6.195978150434654e-05,0.00023840917886897638
669,-0.00014374718371521492,0.0001982670306810324,8.914645537173525e-05,-0.00021763456413135366,-1.7521083082398217e-05,0.0002929500768788413,0.00017538651563438163,0.00029736581298213106,0.00026172354869848785,0.0003441945014412469
38,-9.871452139440799e-05,6.96288410976295e-05,0.00020646537356899968,-0.0003932531802231143,0.00047136733303071015,0.0005491001279810666,0.000686133524290097,0.0008887346217593241,-3.0276422369752335e-05,0.0033639061290875387
2054,-4.59112350993031e-05,0.0001834810307935502,-0.0006801443781259965,0.00041580455862716,-0.00013817620922835326,0.00015189987324903774,-4.45698751604597e-05,0.0004391675069037185,0.0002928967042516131,0.0004910967391847044
52,-6.920238799842398e-05,-3.5068507871657656e-05,0.00016697462802141484,-0.00016937333547923741,0.00010805760756891949,0.0001976105978086226,0.00021144155188438892,-0.00033776414081862185,8.830975319282808e-05,0.00024901106349025726
1148,-5.861462546949328e-05,6.884849208485462e-05,0.00014830529464936396,-0.00014672190364189628,4.6617406373180946e-05,0.00016852129337607385,0.0001714489764554673,0.0001584028663916743,8.285312824523702e-06,0.0003327933977109486
710,-0.00024656049114790484,0.000397433766651797,-0.0007807048712482356,-0.0005255586902090816,0.0006370376473703949,-0.00015122878995045688,0.0006058586011282113,0.00029241120304775365,0.0005007882299757794,0.0006900623728899226
732,-5.861462546949328e-05,6.88484920848546e-05,0.0001483052946493639,-0.0001467219036418963,4.6617406373181e-05,0.00016852129337607366,0.00017144897645546736,0.00015840286639167437,8.28531282452322e-06,0.00033279339771094893
2447,0.008659935983951095,4.7844817321992595e-05,0.0003023334083139573,0.000830301186006103,5.604443476216841e-06,5.799122050356342e-05,0.005413810603319988,0.0003673139626960357,0.00060217159632074,0.00041279079445842305
2174,-0.0005215177933274649,0.0004917097599352876,0.0012931801741314474,-0.0011291309806699928,0.0007513889743343249,0.0014355601072587086,0.0009678831281058723,-0.00016463305965707731,9.878447033666254e-05,0.0005689193697595974
3281,-0.00012289688330167572,0.00011059316358377214,0.0002564171484014771,-0.00024379308744557573,0.00015536841491671654,0.0002945928717242757,0.00023087822913681223,0.00011704912441976703,-1.1427351773862266e-05,0.0003626828142846211
1097,-7.319935196066846e-05,7.900388079874786e-05,0.0001547093784880788,-0.0001537001597366025,8.835260981487611e-05,0.0001548827036638564,0.00013225074798609764,7.304488937960193e-05,2.9674954710909396e-05,0.0001653937140966676
687,-9.462208441447047e-05,-0.0002175412270478686,0.00018327425859769426,0.00023791270908607003,0.00014016098341218088,0.00021644759792547244,0.0002284121120870503,0.00013747636581118918,0.00016354965701459334,0.00043184450496897567
685,-7.668882670068268e-05,0.00010571326688958211,0.00018310594984686818,-0.0001063225114151206,-5.423200700939296e-05,0.00022350543479401422,0.00011685985194369947,3.869419685568855e-05,1.912262399108405e-05,0.0005018896966945942
5547,-0.0006074124425422483,0.0008154923311693978,0.0019694339718863544,0.020661139128922992,0.002613365870424724,-0.0060234879519902315,-0.003458147802173931,0.0008753353690709628,0.0006036853975367579,0.0017444790239615733
2863,-0.0009065499022405347,0.0010948545803240197,0.002208517868794787,-0.002119231470061543,0.0005702448542400996,0.0026195342227644442,0.0013188177810069322,0.0010913640105084188,0.0018619184663929479,0.0008396791437653385
530,-0.00020012411133523553,0.0006161028964623348,0.0004706215192654436,-0.0006762089410406067,-0.002577641725676002,-0.001509605057916263,-0.0005814045418193604,0.0010288123587823875,0.0006781564772996837,0.0016208889500712042
1216,-5.861462546949328e-05,6.88484920848546e-05,0.00014830529464936396,-0.00014672190364189628,4.661740637318102e-05,0.00016852129337607366,0.00017144897645546706,0.00015840286639167434,8.2853128245235e-06,0.0003327933977109485
1170,-0.00011121670437586895,0.0001457636758869069,0.0003506435857561778,-0.0003258218940257496,0.0002496725678130082,0.0005700785517983654,0.0004187242239307148,9.582430521230283e-05,0.00036605021551288107,0.0007239141049127698
852,-2.070105401319524e-171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,-0.0002668180056713125,-0.01731428076547742,-0.0006481707941511958,-0.0003067812929997116,6.377868758656864e-05,0.00025915984626659105,3.616632775323866e-05,2.7299978738052105e-05,0.00010999338738998073,8.929597876804988e-06
4353,-0.0004069877617905907,0.00045533328601889486,0.0007407888302842783,-0.0009229590731067183,0.0010278796054317826,-0.00021032487224982712,0.0006184296718493363,0.0005436971227779817,0.00019288609473646254,0.0013190083273810032
1970,-0.0003569929005554939,0.0002513231101546103,0.0006750456736662162,0.00014905198194711258,0.0004187568245223849,0.000679233106955514,0.0009467891290864749,0.0008054381243311486,0.0004166601153391274,0.0015449605073412124
1086,-0.0004823319324984918,0.0006544874275770211,0.0009609330029337089,-0.0011380205632357655,0.00017659303981401535,0.0008978916762754958,0.0005800116178193202,0.001146751052940659,0.0008428828352961845,0.0005717197005016303
676,-0.00051483048929013,0.0024198169586586472,-0.06283591643987327,0.004108876532126912,0.0071762118198135435,0.0007789169697580659,-0.000639453392600888,-0.0005395610515842917,-0.0006294884629450679,-0.001054696869298744
4779,0.001605028115493748,0.0010349206460322819,6.14704812971769e-05,-0.0015189002551635633,5.1721559777882835e-05,0.002583628532040156,-0.01482396311918828,0.0019250697709615925,0.0010222014917348505,0.0029180448631028846
1023,-7.489431275886563e-05,9.811556416673092e-05,0.00012717676847243584,-0.00013836387984773193,5.501918365720335e-05,0.00020035483072337317,0.00011666164588429037,0.000151943697866987,8.78302049671662e-05,0.0002599076260869979
452,-7.319935196066848e-05,7.900388079874769e-05,0.00015470937848807871,-0.00015370015973660252,8.835260981487585e-05,0.00015488270366385696,0.00013225074798609807,7.3044889379602e-05,2.9674954710909424e-05,0.00016539371409666752
553,-7.092986699752982e-05,9.21820184032206e-05,6.505734967681257e-05,-0.00010293724497006806,3.671388500587898e-05,0.0001442493062762905,0.00011408614052951956,0.00017514005525248158,0.00012967666829628882,0.0001764469608046793
256,-0.0003292835558453866,0.0005024137078895387,1.8989486911570644e-05,-0.0006568396959760825,0.0004409688160595408,0.001211380164990125,0.00045727120410445516,0.0021303433575652177,0.006719822524781199,-0.023489326391835038
5363,0.012142616357839628,0.000346731573744195,0.0004183863919267271,0.00015054908543863014,-0.00017597169102338256,0.00047843784086946587,0.007825464241429032,0.0011703290491100683,0.0010254954034929578,0.001429133940439851
1128,-0.00014134069914164117,-1.2183707729686801e-05,0.0003112445692202498,-0.0002661367044729749,6.819106229467747e-05,0.00029632602412965506,0.0002501006473995291,0.0001493271074632967,7.438431404111662e-05,0.0002046281588380335
159,-0.0008464487779854967,-0.022691333124990987,-0.0009644559462866145,-0.0012623343913128133,0.0009906075510767985,3.663054942666876e-05,2.5889544404554432e-05,0.0009299097482738542,0.0012099716135160602,0.00037261735793743897
707,-8.00112292881598e-05,2.7120577993703898e-05,0.0002898235996620981,0.0005397183125255822,5.505636727745884e-05,0.00026409103721697895,0.00021242943227422912,6.116470200377392e-05,0.0001729588040218756,0.0002347030081921508
899,-4.0149993832441125e-05,0.00027295763834565584,0.00014497060487772884,-0.0003296660957610021,-0.002008424115859725,-0.0006026617005739881,-0.00028646743995165507,0.0004590171086727875,0.0002767208046213672,0.0008115958991988366
1142,-8.56267322249918e-05,8.508276421750359e-05,0.00019629314400433916,-0.0001643507698394285,0.0001036951737506022,0.00022002237728798902,0.00018178225658292967,5.956275392443187e-05,1.1585649246708758e-05,0.0002749747285936909
935,-9.123056944380373e-05,8.988028548228352e-05,0.0001978306800241185,-0.00017418297367411965,0.00013539460587174993,0.00017237146971558372,0.00015587085327154954,7.891973337299243e-05,2.6167975044522236e-05,0.0003459617966938772
2237,-0.0001006289518708961,9.745518267281975e-05,0.00018068000367630282,-0.00018642372835748596,0.00012927156992618508,0.00025738872604070927,0.0001558667120264455,7.147924396958342e-05,-3.749129465673081e-05,0.0002822748239946669
1615,-0.0001231378533495996,0.00014465020615742942,0.000250885563672031,-0.00024414998540706994,0.00010364106076342109,0.0003256943032457226,0.00022763262674504504,0.00014282980059167466,0.0001260951191064293,0.00010214943428702349
910,-0.0010551418064320174,0.0012232391495419375,0.0022954833163030255,0.007845419741395169,0.00015504978962919833,-0.021258936158522406,-0.000715536350628721,0.0013781873280905123,0.0008444178119758697,0.003018221312800784
2063,-7.435921899578402e-05,9.635549638858717e-05,0.00012282790063673332,-0.0002009155370387606,0.00016571261410030093,9.705007343385793e-05,0.00012156604836494202,0.00011365562929518318,-1.279280095417912e-05,0.0004407222161288161
4808,-0.0001256826884698936,0.0001705427170254462,-0.0005427385529346309,-3.211114558600649e-05,0.0005203319940456486,-2.2813171773147667e-05,0.00019938892840380977,0.00012414574907857425,0.00011586933476684139,0.000533508160294833
827,-6.34652508119288e-05,9.641406859623148e-05,0.00021942428611033079,-0.0001584709999365137,9.89140294025145e-05,0.0002665237053301945,5.806386428008136e-05,0.00020732530187447077,0.0004042748929602648,-0.0006484335062645657
1280,-0.00014640076510532063,0.00018189380037128623,0.0002914908521403617,-0.00018012981593201822,0.00011772972980156229,0.00035526932815709537,0.00020653100030393277,0.0002128301126791123,0.00021166772556082308,0.00023022573970445372
853,-0.0009031505118322673,0.0012787745858126314,0.0012541087517515556,-0.0009182699462387995,0.0005952771990398685,0.001810654000031135,0.0008897662782880347,0.0031721630671272994,0.0054958747901761055,-0.013334031940968452
1473,-5.276589072053972e-228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,-7.880802563409498e-05,8.775283370278028e-05,0.00020298843632154438,-0.00014890591978862998,0.00010458059233054974,0.0002327659659948143,0.0001645632398957992,0.00012893154039366595,6.841381085772257e-05,0.0002287418434236428
5365,-0.00015762436745555414,0.00028342542881056883,0.0006851800650429464,-0.0005981676412563189,0.0006169502535991504,0.001032315382372689,0.0001875249349798254,0.002027943339592413,0.008789263892268813,-0.033655850531175875
635,-0.00017060382511255374,0.00020502478945951482,0.0004265971556991399,-0.0003855866650339569,0.000313975155343656,0.00032898670877359057,0.0003501170055334014,0.00030508527403851727,0.0005546886980455049,-0.0007769684670217978
1172,-0.00017476484406791763,0.00017121887081353323,0.00039482117344577435,-0.0003794574300101291,0.00021529511950935427,0.00047056893320024515,0.0003356063683169566,9.82572690766274e-05,8.97202611133644e-05,0.000504532694243382
414,-0.0001244326890577688,0.00013052167183028534,0.00030315546652970077,-0.0002385053089620686,0.00016389326255968173,0.0003172204367484745,0.00022079796098456567,0.00018586855696266222,5.961979449267193e-05,0.00033406890725309164
