token_id,T0,T1,T2,T3,T4,T0%,T1%,T2%,T3%,T4%
66427,0,0,0,7,0,0.0,0.0,0.0,0.016945870049385105,0.0
66494,7,0,0,0,0,0.0343811394891945,0.0,0.0,0.0,0.0
66518,0,0,0,41,0,0.0,0.0,0.0,0.09925438171782706,0.0
66589,0,0,0,12,0,0.0,0.0,0.0,0.02905006294180304,0.0
67039,0,8,0,0,0,0.0,0.03323777473098176,0.0,0.0,0.0
67053,0,0,0,0,18,0.0,0.0,0.0,0.0,0.18554788166168437
67118,0,0,0,26,0,0.0,0.0,0.0,0.06294180304057326,0.0
67167,9,0,0,0,0,0.04420432220039293,0.0,0.0,0.0,0.0
67241,0,26,0,0,0,0.0,0.10802276787569072,0.0,0.0,0.0
67272,0,0,0,9,0,0.0,0.0,0.0,0.021787547206352283,0.0
67316,0,8,0,0,0,0.0,0.03323777473098176,0.0,0.0,0.0
67338,0,0,0,0,8,0.0,0.0,0.0,0.0,0.08246572518297082
67346,0,21,0,0,0,0.0,0.08724915866882711,0.0,0.0,0.0
67350,38,0,0,0,0,0.18664047151277013,0.0,0.0,0.0,0.0
67365,6,0,0,0,0,0.029469548133595286,0.0,0.0,0.0,0.0
67412,0,18,0,0,0,0.0,0.07478499314470896,0.0,0.0,0.0
67430,14,0,0,0,0,0.068762278978389,0.0,0.0,0.0,0.0
67446,0,0,0,73,0,0.0,0.0,0.0,0.17672121622930181,0.0
67514,0,22,0,0,0,0.0,0.09140388051019985,0.0,0.0,0.0
67522,0,0,13,0,0,0.0,0.0,0.2334770114942529,0.0,0.0
67654,13,0,0,0,0,0.06385068762278978,0.0,0.0,0.0,0.0
67685,0,0,0,6,0,0.0,0.0,0.0,0.01452503147090152,0.0
67686,0,0,24,0,0,0.0,0.0,0.43103448275862066,0.0,0.0
67690,7,0,0,0,0,0.0343811394891945,0.0,0.0,0.0,0.0
67705,0,55,0,0,0,0.0,0.2285097012754996,0.0,0.0,0.0
67722,0,0,8,0,0,0.0,0.0,0.14367816091954022,0.0,0.0
67724,0,0,0,402,0,0.0,0.0,0.0,0.9731771085504018,0.0
67783,13,0,0,0,0,0.06385068762278978,0.0,0.0,0.0,0.0
67804,12,0,0,0,0,0.05893909626719057,0.0,0.0,0.0,0.0
67807,0,0,0,28,0,0.0,0.0,0.0,0.06778348019754042,0.0
67811,0,36,0,0,0,0.0,0.14956998628941792,0.0,0.0,0.0
67824,0,0,74,0,83,0.0,0.0,1.329022988505747,0.0,0.8555818987733224
67830,0,0,0,0,12,0.0,0.0,0.0,0.0,0.12369858777445625
67832,0,0,0,0,13,0.0,0.0,0.0,0.0,0.1340068034223276
67837,0,0,9,0,0,0.0,0.0,0.16163793103448276,0.0,0.0
67838,0,229,0,0,0,0.0,0.9514313016743529,0.0,0.0,0.0
67903,0,0,0,6,0,0.0,0.0,0.0,0.01452503147090152,0.0
67909,0,0,0,0,8,0.0,0.0,0.0,0.0,0.08246572518297082
67911,0,0,0,6,0,0.0,0.0,0.0,0.01452503147090152,0.0
67922,0,0,6,0,0,0.0,0.0,0.10775862068965517,0.0,0.0
67924,0,6,0,0,0,0.0,0.024928331048236323,0.0,0.0,0.0
67928,0,13,0,0,0,0.0,0.05401138393784536,0.0,0.0,0.0
67966,0,0,0,43,0,0.0,0.0,0.0,0.10409605887479424,0.0
67969,14,0,0,0,0,0.068762278978389,0.0,0.0,0.0,0.0
67974,11,0,0,0,0,0.05402750491159136,0.0,0.0,0.0,0.0
67986,0,0,0,34,0,0.0,0.0,0.0,0.08230851166844196,0.0
68095,0,0,11,0,0,0.0,0.0,0.19755747126436785,0.0,0.0
68098,0,0,24,0,0,0.0,0.0,0.43103448275862066,0.0,0.0
68100,0,0,9,0,0,0.0,0.0,0.16163793103448276,0.0,0.0
68103,0,0,0,0,13,0.0,0.0,0.0,0.0,0.1340068034223276
68114,0,0,0,243,6,0.0,0.0,0.0,0.5882637745715116,0.061849293887228124
68118,0,0,0,35,0,0.0,0.0,0.0,0.08472935024692554,0.0
68132,44,0,0,0,0,0.21611001964636545,0.0,0.0,0.0,0.0
68143,12,0,0,0,0,0.05893909626719057,0.0,0.0,0.0,0.0
68166,6,0,0,0,0,0.029469548133595286,0.0,0.0,0.0,0.0
68207,0,10,0,0,0,0.0,0.0415472184137272,0.0,0.0,0.0
68212,0,7,0,0,0,0.0,0.02908305288960904,0.0,0.0,0.0
68219,0,0,0,18,0,0.0,0.0,0.0,0.04357509441270457,0.0
68224,0,16,0,0,0,0.0,0.06647554946196352,0.0,0.0,0.0
68251,0,0,0,0,36,0.0,0.0,0.0,0.0,0.37109576332336874
68264,0,8,0,0,0,0.0,0.03323777473098176,0.0,0.0,0.0
68283,60,0,0,0,0,0.29469548133595286,0.0,0.0,0.0,0.0
68369,0,0,0,0,24,0.0,0.0,0.0,0.0,0.2473971755489125
68441,112,0,0,0,0,0.550098231827112,0.0,0.0,0.0,0.0
68443,0,0,0,0,29,0.0,0.0,0.0,0.0,0.29893825378826927
68462,79,0,0,0,0,0.3880157170923379,0.0,0.0,0.0,0.0
68471,0,0,0,12,0,0.0,0.0,0.0,0.02905006294180304,0.0
68473,0,0,0,0,6,0.0,0.0,0.0,0.0,0.061849293887228124
